"State...1","County","Average Income","Percent_COPD","Male 18-44","Male 45-64","Male 65+","Female 18-44","Female 45-64","Female 65+","Poverty","Encoded_Poverty","Unemployed","State...22","Area_Name","Male_Total","Female_Total","AQI","Average_Income","Income_Level","Unemployed_Level"
"Washington","Mason",67364,6.4,6,10.3,15.1,7.1,11.6,16.4,10157,"Medium",1744,"WA","Mason County, WA",31.4,35.1,44.203055075,67364,"High","Moderate"
"Washington","Okanogan",40112,7.4,6,10.3,15.1,7.1,11.6,16.4,6905,"Low",917,"WA","Okanogan County, WA",31.4,35.1,46.967488978,40112,"Medium","Moderate"
"Washington","Pacific",40604,6.3,6,10.3,15.1,7.1,11.6,16.4,3699,"Low",526,"WA","Pacific County, WA",31.4,35.1,44.203055075,40604,"Medium","Low"
"Washington","Pend Oreille",37703,6.2,6,10.3,15.1,7.1,11.6,16.4,23100,"Medium",43373,"WA","Pend Oreille County, WA",31.4,35.1,44.203055075,37703,"Medium","Very High"
"Washington","Pierce",58552,5.5,6,10.3,15.1,7.1,11.6,16.4,6195,"Low",663,"WA","Pierce County, WA",31.4,35.1,43.996915889,58552,"Medium","Low"
"Washington","San Juan",53180,4.8,6,10.3,15.1,7.1,11.6,16.4,2978,"Low",6118,"WA","San Juan County, WA",31.4,35.1,44.203055075,53180,"Medium","High"
"Washington","Skagit",43625,5.5,6,10.3,15.1,7.1,11.6,16.4,11288,"Medium",505,"WA","Skagit County, WA",31.4,35.1,43.024356466,43625,"Medium","Low"
"Washington","Skamania",43349,5.9,6,10.3,15.1,7.1,11.6,16.4,1260,"Low",38364,"WA","Skamania County, WA",31.4,35.1,44.203055075,43349,"Medium","Very High"
"Washington","Snohomish",45518,4.7,6,10.3,15.1,7.1,11.6,16.4,8214,"Low",22449,"WA","Snohomish County, WA",31.4,35.1,43.739292978,45518,"Medium","Very High"
"Washington","Spokane",56272,5.9,6,10.3,15.1,7.1,11.6,16.4,6748,"Low",1737,"WA","Spokane County, WA",31.4,35.1,37.838803488,56272,"Medium","Moderate"
"Washington","Stevens",42738,6.7,6,10.3,15.1,7.1,11.6,16.4,3171,"Low",11943,"WA","Stevens County, WA",31.4,35.1,55.79786884,42738,"Medium","Very High"
"Washington","Thurston",37115,5.1,6,10.3,15.1,7.1,11.6,16.4,2188,"Low",122,"WA","Thurston County, WA",31.4,35.1,44.200530831,37115,"Medium","Very Low"
"Washington","Wahkiakum",61149,6.3,6,10.3,15.1,7.1,11.6,16.4,74284,"High",2060,"WA","Wahkiakum County, WA",31.4,35.1,44.203055075,61149,"High","Moderate"
"Washington","Walla Walla",43788,5.8,6,10.3,15.1,7.1,11.6,16.4,1997,"Low",10710,"WA","Walla Walla County, WA",31.4,35.1,47.012657865,43788,"Medium","Very High"
"Washington","Whatcom",49729,5.6,6,10.3,15.1,7.1,11.6,16.4,15073,"Medium",1278,"WA","Whatcom County, WA",31.4,35.1,42.596685573,49729,"Medium","Moderate"
"Washington","Whitman",50724,6.5,6,10.3,15.1,7.1,11.6,16.4,1324,"Low",12599,"WA","Whitman County, WA",31.4,35.1,44.203055075,50724,"Medium","Very High"
"Washington","Yakima",57951,6.8,6,10.3,15.1,7.1,11.6,16.4,59505,"High",8756,NA,NA,31.4,35.1,48.158495929,57951,"Medium","Very High"
"West Virginia","Barbour",50927,10.7,6,10.3,15.1,7.1,11.6,16.4,59848,"High",3547,"WV","Barbour County, WV",31.4,35.1,49.424306237,50927,"Medium","High"
"West Virginia","Berkeley",57827,8.3,6,10.3,15.1,7.1,11.6,16.4,6392,"Low",759,"WV","Berkeley County, WV",31.4,35.1,49.243243365,57827,"Medium","Low"
"West Virginia","Boone",58030,10.6,6,10.3,15.1,7.1,11.6,16.4,29197,"Medium",527,"WV","Boone County, WV",31.4,35.1,49.424306237,58030,"Medium","Low"
"West Virginia","Braxton",49999,11.8,6,10.3,15.1,7.1,11.6,16.4,535,"Very Low",858,"WV","Braxton County, WV",31.4,35.1,49.424306237,49999,"Medium","Moderate"
"West Virginia","Brooke",45851,8.5,6,10.3,15.1,7.1,11.6,16.4,7043,"Low",3250,"WV","Brooke County, WV",31.4,35.1,52.048215048,45851,"Medium","High"
"West Virginia","Cabell",43440,10,6,10.3,15.1,7.1,11.6,16.4,29011,"Medium",396,"WV","Cabell County, WV",31.4,35.1,49.312354365,43440,"Medium","Low"
"West Virginia","Calhoun",42484,12.4,6,10.3,15.1,7.1,11.6,16.4,7490,"Low",384,"WV","Calhoun County, WV",31.4,35.1,49.424306237,42484,"Medium","Low"
"West Virginia","Clay",55960,12,6,10.3,15.1,7.1,11.6,16.4,37078,"Medium",235,"WV","Clay County, WV",31.4,35.1,49.424306237,55960,"Medium","Very Low"
"West Virginia","Doddridge",45301,9.9,6,10.3,15.1,7.1,11.6,16.4,291051,"Very High",1576,"WV","Doddridge County, WV",31.4,35.1,49.424306237,45301,"Medium","Moderate"
"West Virginia","Fayette",43766,10.7,6,10.3,15.1,7.1,11.6,16.4,2896,"Low",230,"WV","Fayette County, WV",31.4,35.1,49.424306237,43766,"Medium","Very Low"
"West Virginia","Gilmer",59211,9.3,6,10.3,15.1,7.1,11.6,16.4,12365,"Medium",377,"WV","Gilmer County, WV",31.4,35.1,49.424306237,59211,"Medium","Low"
"West Virginia","Grant",56431,9.9,6,10.3,15.1,7.1,11.6,16.4,5219,"Low",1231,"WV","Grant County, WV",31.4,35.1,49.424306237,56431,"Medium","Moderate"
"West Virginia","Greenbrier",99372,10.3,6,10.3,15.1,7.1,11.6,16.4,2544,"Low",577,"WV","Greenbrier County, WV",31.4,35.1,49.423228376,99372,"High","Low"
"West Virginia","Hampshire",62192,9.8,6,10.3,15.1,7.1,11.6,16.4,2776,"Low",1278,"WV","Hampshire County, WV",31.4,35.1,49.424306237,62192,"High","Moderate"
"West Virginia","Hancock",50834,8.9,6,10.3,15.1,7.1,11.6,16.4,17022,"Medium",408,"WV","Hancock County, WV",31.4,35.1,48.73404287,50834,"Medium","Low"
"West Virginia","Hardy",51544,10.2,6,10.3,15.1,7.1,11.6,16.4,1459,"Low",2633,"WV","Hardy County, WV",31.4,35.1,49.424306237,51544,"Medium","High"
"West Virginia","Harrison",48860,9.1,6,10.3,15.1,7.1,11.6,16.4,1745,"Low",1064,"WV","Harrison County, WV",31.4,35.1,48.689041976,48860,"Medium","Moderate"
"West Virginia","Jackson",50818,10.1,6,10.3,15.1,7.1,11.6,16.4,1222,"Low",1740,"WV","Jackson County, WV",31.4,35.1,49.424306237,50818,"Medium","Moderate"
"West Virginia","Jefferson",47670,7.3,6,10.3,15.1,7.1,11.6,16.4,7599,"Low",7143,"WV","Jefferson County, WV",31.4,35.1,49.424306237,47670,"Medium","High"
"West Virginia","Kanawha",46649,9,6,10.3,15.1,7.1,11.6,16.4,1455,"Low",667,"WV","Kanawha County, WV",31.4,35.1,47.251785604,46649,"Medium","Low"
"West Virginia","Lewis",43984,10.2,6,10.3,15.1,7.1,11.6,16.4,1646,"Low",706,"WV","Lewis County, WV",31.4,35.1,49.424306237,43984,"Medium","Low"
"West Virginia","Lincoln",46684,12,6,10.3,15.1,7.1,11.6,16.4,6037,"Low",1319,"WV","Lincoln County, WV",31.4,35.1,49.424306237,46684,"Medium","Moderate"
"West Virginia","Logan",55533,12.6,6,10.3,15.1,7.1,11.6,16.4,3633,"Low",542,"WV","Logan County, WV",31.4,35.1,49.424306237,55533,"Medium","Low"
"West Virginia","McDowell",81257,14.1,6,10.3,15.1,7.1,11.6,16.4,4223,"Low",2135,"WV","McDowell County, WV",31.4,35.1,49.424306237,81257,"High","Moderate"
"West Virginia","Marion",57890,8.9,6,10.3,15.1,7.1,11.6,16.4,2457,"Low",1312,"WV","Marion County, WV",31.4,35.1,48.835155976,57890,"Medium","Moderate"
"West Virginia","Marshall",56122,9.1,6,10.3,15.1,7.1,11.6,16.4,9405,"Low",854,"WV","Marshall County, WV",31.4,35.1,51.961126871,56122,"Medium","Moderate"
"West Virginia","Mason",62805,10.6,6,10.3,15.1,7.1,11.6,16.4,4222,"Low",1903,"WV","Mason County, WV",31.4,35.1,49.720656542,62805,"High","Moderate"
"West Virginia","Mercer",49083,10.8,6,10.3,15.1,7.1,11.6,16.4,5575,"Low",900,"WV","Mercer County, WV",31.4,35.1,49.424306237,49083,"Medium","Moderate"
"West Virginia","Mineral",42694,8.4,6,10.3,15.1,7.1,11.6,16.4,27810,"Medium",949,"WV","Mineral County, WV",31.4,35.1,49.424306237,42694,"Medium","Moderate"
"West Virginia","Mingo",54831,13.3,6,10.3,15.1,7.1,11.6,16.4,2975,"Low",3386,"WV","Mingo County, WV",31.4,35.1,49.424306237,54831,"Medium","High"
"West Virginia","Monongalia",48913,7.5,6,10.3,15.1,7.1,11.6,16.4,4065,"Low",419,"WV","Monongalia County, WV",31.4,35.1,47.81138122,48913,"Medium","Low"
"West Virginia","Monroe",49569,9.8,6,10.3,15.1,7.1,11.6,16.4,7325,"Low",492,"WV","Monroe County, WV",31.4,35.1,49.424306237,49569,"Medium","Low"
"West Virginia","Morgan",53867,8.8,6,10.3,15.1,7.1,11.6,16.4,5768,"Low",960,"WV","Morgan County, WV",31.4,35.1,49.424306237,53867,"Medium","Moderate"
"West Virginia","Nicholas",44263,9.8,6,10.3,15.1,7.1,11.6,16.4,8257,"Low",1676,"WV","Nicholas County, WV",31.4,35.1,49.424306237,44263,"Medium","Moderate"
"West Virginia","Ohio",45996,8.2,6,10.3,15.1,7.1,11.6,16.4,4826,"Low",177,"WV","Ohio County, WV",31.4,35.1,49.563365865,45996,"Medium","Very Low"
"West Virginia","Pendleton",38272,9.9,6,10.3,15.1,7.1,11.6,16.4,4554,"Low",295,"WV","Pendleton County, WV",31.4,35.1,49.424306237,38272,"Medium","Low"
"West Virginia","Pleasants",47706,8.8,6,10.3,15.1,7.1,11.6,16.4,10503,"Medium",345,"WV","Pleasants County, WV",31.4,35.1,49.424306237,47706,"Medium","Low"
"West Virginia","Pocahontas",37561,11.1,6,10.3,15.1,7.1,11.6,16.4,3534,"Low",1102,"WV","Pocahontas County, WV",31.4,35.1,49.424306237,37561,"Medium","Moderate"
"West Virginia","Preston",39213,9.2,6,10.3,15.1,7.1,11.6,16.4,7115,"Low",1954,"WV","Preston County, WV",31.4,35.1,49.424306237,39213,"Medium","Moderate"
"West Virginia","Putnam",44893,8.2,6,10.3,15.1,7.1,11.6,16.4,18293,"Medium",2647,"WV","Putnam County, WV",31.4,35.1,49.424306237,44893,"Medium","High"
"West Virginia","Raleigh",46125,10.4,6,10.3,15.1,7.1,11.6,16.4,1872,"Low",1101,"WV","Raleigh County, WV",31.4,35.1,49.424306237,46125,"Medium","Moderate"
"West Virginia","Randolph",38866,9.4,6,10.3,15.1,7.1,11.6,16.4,2184,"Low",358,"WV","Randolph County, WV",31.4,35.1,49.424306237,38866,"Medium","Low"
"West Virginia","Ritchie",36085,10.7,6,10.3,15.1,7.1,11.6,16.4,4776,"Low",620,"WV","Ritchie County, WV",31.4,35.1,49.424306237,36085,"Medium","Low"
"West Virginia","Roane",34487,11.8,6,10.3,15.1,7.1,11.6,16.4,5793,"Low",333,"WV","Roane County, WV",31.4,35.1,49.424306237,34487,"Medium","Low"
"West Virginia","Summers",40368,10.8,6,10.3,15.1,7.1,11.6,16.4,969,"Very Low",561,"WV","Summers County, WV",31.4,35.1,49.424306237,40368,"Medium","Low"
"West Virginia","Taylor",33347,9.5,6,10.3,15.1,7.1,11.6,16.4,986,"Very Low",272,"WV","Taylor County, WV",31.4,35.1,49.424306237,33347,"Medium","Very Low"
"West Virginia","Tucker",42169,8.9,6,10.3,15.1,7.1,11.6,16.4,1227,"Low",317,"WV","Tucker County, WV",31.4,35.1,49.424314376,42169,"Medium","Low"
"West Virginia","Tyler",43919,9.1,6,10.3,15.1,7.1,11.6,16.4,4618,"Low",899,"WV","Tyler County, WV",31.4,35.1,49.424306237,43919,"Medium","Moderate"
"West Virginia","Upshur",41686,10.5,6,10.3,15.1,7.1,11.6,16.4,5725,"Low",1292,"WV","Upshur County, WV",31.4,35.1,49.424306237,41686,"Medium","Moderate"
"West Virginia","Wayne",45903,10.6,6,10.3,15.1,7.1,11.6,16.4,15381,"Medium",303,"WV","Wayne County, WV",31.4,35.1,49.424306237,45903,"Medium","Low"
"West Virginia","Webster",35778,12.3,6,10.3,15.1,7.1,11.6,16.4,4491,"Low",644,"WV","Webster County, WV",31.4,35.1,49.424306237,35778,"Medium","Low"
"West Virginia","Wetzel",52777,10,6,10.3,15.1,7.1,11.6,16.4,1589,"Low",238,"WV","Wetzel County, WV",31.4,35.1,49.424306237,52777,"Medium","Very Low"
"West Virginia","Wirt",42303,10.9,6,10.3,15.1,7.1,11.6,16.4,2510,"Low",3132,"WV","Wirt County, WV",31.4,35.1,49.424306237,42303,"Medium","High"
"West Virginia","Wood",56828,9.6,6,10.3,15.1,7.1,11.6,16.4,2740,"Low",669,"WV","Wood County, WV",31.4,35.1,49.92237487,56828,"Medium","Low"
"West Virginia","Wyoming",51353,12.2,6,10.3,15.1,7.1,11.6,16.4,2552,"Low",467,NA,NA,31.4,35.1,49.424306237,51353,"Medium","Low"
"Wisconsin","Adams",40809,6.6,6,10.3,15.1,7.1,11.6,16.4,954,"Very Low",664,"WI","Adams County, WI",31.4,35.1,49.698106107,40809,"Medium","Low"
"Wisconsin","Ashland",33884,6.5,6,10.3,15.1,7.1,11.6,16.4,1128,"Low",1479,"WI","Ashland County, WI",31.4,35.1,46.078989968,33884,"Medium","Moderate"
"Wisconsin","Barron",38968,6.2,6,10.3,15.1,7.1,11.6,16.4,4183,"Low",699,"WI","Barron County, WI",31.4,35.1,49.698106107,38968,"Medium","Low"
"Wisconsin","Bayfield",30972,5.2,6,10.3,15.1,7.1,11.6,16.4,6189,"Low",8634,"WI","Bayfield County, WI",31.4,35.1,49.698106107,30972,"Medium","Very High"
"Wisconsin","Brown",45524,5,6,10.3,15.1,7.1,11.6,16.4,2060,"Low",479,"WI","Brown County, WI",31.4,35.1,50.517783504,45524,"Medium","Low"
"Wisconsin","Buffalo",42645,5.6,6,10.3,15.1,7.1,11.6,16.4,2304,"Low",661,"WI","Buffalo County, WI",31.4,35.1,49.698106107,42645,"Medium","Low"
"Wisconsin","Burnett",38848,6.1,6,10.3,15.1,7.1,11.6,16.4,893,"Very Low",1299,"WI","Burnett County, WI",31.4,35.1,49.698106107,38848,"Medium","Moderate"
"Wisconsin","Calumet",41342,4.8,6,10.3,15.1,7.1,11.6,16.4,12172,"Medium",2087,"WI","Calumet County, WI",31.4,35.1,49.698106107,41342,"Medium","Moderate"
"Wisconsin","Chippewa",46579,5.7,6,10.3,15.1,7.1,11.6,16.4,5232,"Low",800,"WI","Chippewa County, WI",31.4,35.1,49.698106107,46579,"Medium","Moderate"
"Wisconsin","Clark",33906,7,6,10.3,15.1,7.1,11.6,16.4,2995,"Low",1880,"WI","Clark County, WI",31.4,35.1,49.698106107,33906,"Medium","Moderate"
"Wisconsin","Columbia",49914,5.1,6,10.3,15.1,7.1,11.6,16.4,2266,"Low",551,"WI","Columbia County, WI",31.4,35.1,49.702236314,49914,"Medium","Low"
"Wisconsin","Crawford",37942,6.1,6,10.3,15.1,7.1,11.6,16.4,4219,"Low",15757,"WI","Crawford County, WI",31.4,35.1,49.698106107,37942,"Medium","Very High"
"Wisconsin","Dane",41577,4.1,6,10.3,15.1,7.1,11.6,16.4,1876,"Low",2540,"WI","Dane County, WI",31.4,35.1,55.051468027,41577,"Medium","High"
"Wisconsin","Dodge",37945,5.5,6,10.3,15.1,7.1,11.6,16.4,24355,"Medium",1037,"WI","Dodge County, WI",31.4,35.1,42.51442502,37945,"Medium","Moderate"
"Wisconsin","Door",56802,4.9,6,10.3,15.1,7.1,11.6,16.4,1177,"Low",2142,"WI","Door County, WI",31.4,35.1,49.696818314,56802,"Medium","Moderate"
"Wisconsin","Douglas",45045,5.5,6,10.3,15.1,7.1,11.6,16.4,2018,"Low",1333,"WI","Douglas County, WI",31.4,35.1,49.698106107,45045,"Medium","Moderate"
"Wisconsin","Dunn",45294,5.5,6,10.3,15.1,7.1,11.6,16.4,2763,"Low",3320,"WI","Dunn County, WI",31.4,35.1,49.698106107,45294,"Medium","High"
"Wisconsin","Eau Claire",48098,5.2,6,10.3,15.1,7.1,11.6,16.4,6376,"Low",178,"WI","Eau Claire County, WI",31.4,35.1,48.487864557,48098,"Medium","Very Low"
"Wisconsin","Florence",39580,5.8,6,10.3,15.1,7.1,11.6,16.4,4257,"Low",3337,"WI","Florence County, WI",31.4,35.1,49.698106107,39580,"Medium","High"
"Wisconsin","Fond du Lac",49979,5.3,6,10.3,15.1,7.1,11.6,16.4,4415,"Low",498,"WI","Fond du Lac County, WI",31.4,35.1,49.695979314,49979,"Medium","Low"
"Wisconsin","Forest",43723,6.7,6,10.3,15.1,7.1,11.6,16.4,1831,"Low",1451,"WI","Forest County, WI",31.4,35.1,48.165572265,43723,"Medium","Moderate"
"Wisconsin","Grant",42358,6.1,6,10.3,15.1,7.1,11.6,16.4,62409,"High",1004,"WI","Grant County, WI",31.4,35.1,51.902801547,42358,"Medium","Moderate"
"Wisconsin","Green",48135,5.3,6,10.3,15.1,7.1,11.6,16.4,7043,"Low",643,"WI","Green County, WI",31.4,35.1,49.698106107,48135,"Medium","Low"
"Wisconsin","Green Lake",36853,6.2,6,10.3,15.1,7.1,11.6,16.4,2604,"Low",836,"WI","Green Lake County, WI",31.4,35.1,49.698106107,36853,"Medium","Moderate"
"Wisconsin","Iowa",39487,5.1,6,10.3,15.1,7.1,11.6,16.4,6193,"Low",293,"WI","Iowa County, WI",31.4,35.1,49.698106107,39487,"Medium","Very Low"
"Wisconsin","Iron",44533,5.9,6,10.3,15.1,7.1,11.6,16.4,5177,"Low",936,"WI","Iron County, WI",31.4,35.1,49.698106107,44533,"Medium","Moderate"
"Wisconsin","Jackson",47843,6.3,6,10.3,15.1,7.1,11.6,16.4,12739,"Medium",2513,"WI","Jackson County, WI",31.4,35.1,48.059426833,47843,"Medium","High"
"Wisconsin","Jefferson",44416,5.1,6,10.3,15.1,7.1,11.6,16.4,478,"Very Low",976,"WI","Jefferson County, WI",31.4,35.1,49.701194064,44416,"Medium","Moderate"
"Wisconsin","Juneau",38304,6.5,6,10.3,15.1,7.1,11.6,16.4,8168,"Low",6428,"WI","Juneau County, WI",31.4,35.1,49.698106107,38304,"Medium","High"
"Wisconsin","Kenosha",38047,5.2,6,10.3,15.1,7.1,11.6,16.4,1250,"Low",498,"WI","Kenosha County, WI",31.4,35.1,45.051508547,38047,"Medium","Low"
"Wisconsin","Kewaunee",33084,5.3,6,10.3,15.1,7.1,11.6,16.4,6039,"Low",3593,"WI","Kewaunee County, WI",31.4,35.1,49.698355314,33084,"Medium","High"
"Wisconsin","La Crosse",39966,5.1,6,10.3,15.1,7.1,11.6,16.4,2619,"Low",426,"WI","La Crosse County, WI",31.4,35.1,50.842625614,39966,"Medium","Low"
"Wisconsin","Lafayette",37555,6,6,10.3,15.1,7.1,11.6,16.4,2478,"Low",614,"WI","Lafayette County, WI",31.4,35.1,49.698106107,37555,"Medium","Low"
"Wisconsin","Langlade",48300,6.4,6,10.3,15.1,7.1,11.6,16.4,1777,"Low",886,"WI","Langlade County, WI",31.4,35.1,49.698106107,48300,"Medium","Moderate"
"Wisconsin","Lincoln",31846,5.9,6,10.3,15.1,7.1,11.6,16.4,743,"Very Low",2551,"WI","Lincoln County, WI",31.4,35.1,49.698106107,31846,"Medium","High"
"Wisconsin","Manitowoc",43993,5.6,6,10.3,15.1,7.1,11.6,16.4,2497,"Low",3675,"WI","Manitowoc County, WI",31.4,35.1,49.694022814,43993,"Medium","High"
"Wisconsin","Marathon",43573,5.1,6,10.3,15.1,7.1,11.6,16.4,6203,"Low",1550,"WI","Marathon County, WI",31.4,35.1,49.699435314,43573,"Medium","Moderate"
"Wisconsin","Marinette",54519,6,6,10.3,15.1,7.1,11.6,16.4,3549,"Low",524,"WI","Marinette County, WI",31.4,35.1,49.698106107,54519,"Medium","Low"
"Wisconsin","Marquette",49990,6.1,6,10.3,15.1,7.1,11.6,16.4,17554,"Medium",260,"WI","Marquette County, WI",31.4,35.1,49.698106107,49990,"Medium","Very Low"
"Wisconsin","Menominee",56965,7.1,6,10.3,15.1,7.1,11.6,16.4,1567,"Low",39058,"WI","Menominee County, WI",31.4,35.1,49.698106107,56965,"Medium","Very High"
"Wisconsin","Milwaukee",49669,5.8,6,10.3,15.1,7.1,11.6,16.4,13944,"Medium",1324,"WI","Milwaukee County, WI",31.4,35.1,58.7406577,49669,"Medium","Moderate"
"Wisconsin","Monroe",45180,6,6,10.3,15.1,7.1,11.6,16.4,1639,"Low",1303,"WI","Monroe County, WI",31.4,35.1,47.707592316,45180,"Medium","Moderate"
"Wisconsin","Oconto",54563,5.7,6,10.3,15.1,7.1,11.6,16.4,2348,"Low",1313,"WI","Oconto County, WI",31.4,35.1,49.698106107,54563,"Medium","Moderate"
"Wisconsin","Oneida",50119,5.4,6,10.3,15.1,7.1,11.6,16.4,2843,"Low",5771,"WI","Oneida County, WI",31.4,35.1,50.007358947,50119,"Medium","High"
"Wisconsin","Outagamie",47556,4.8,6,10.3,15.1,7.1,11.6,16.4,8665,"Low",2671,"WI","Outagamie County, WI",31.4,35.1,51.342049114,47556,"Medium","High"
"Wisconsin","Ozaukee",56124,4,6,10.3,15.1,7.1,11.6,16.4,10345,"Medium",244,"WI","Ozaukee County, WI",31.4,35.1,49.479448129,56124,"Medium","Very Low"
"Wisconsin","Pepin",46646,5.6,6,10.3,15.1,7.1,11.6,16.4,3840,"Low",1757,"WI","Pepin County, WI",31.4,35.1,49.698106107,46646,"Medium","Moderate"
"Wisconsin","Pierce",65500,5.1,6,10.3,15.1,7.1,11.6,16.4,1880,"Low",1781,"WI","Pierce County, WI",31.4,35.1,49.698106107,65500,"High","Moderate"
"Wisconsin","Polk",47464,5.5,6,10.3,15.1,7.1,11.6,16.4,1027,"Low",2062,"WI","Polk County, WI",31.4,35.1,49.698106107,47464,"Medium","Moderate"
"Wisconsin","Portage",65788,5.2,6,10.3,15.1,7.1,11.6,16.4,161890,"High",430,"WI","Portage County, WI",31.4,35.1,49.698106107,65788,"High","Low"
"Wisconsin","Price",45619,6.1,6,10.3,15.1,7.1,11.6,16.4,5119,"Low",7216,"WI","Price County, WI",31.4,35.1,49.698106107,45619,"Medium","High"
"Wisconsin","Racine",44574,5.4,6,10.3,15.1,7.1,11.6,16.4,3225,"Low",469,"WI","Racine County, WI",31.4,35.1,49.699212314,44574,"Medium","Low"
"Wisconsin","Richland",51690,6.3,6,10.3,15.1,7.1,11.6,16.4,3464,"Low",6147,"WI","Richland County, WI",31.4,35.1,49.698106107,51690,"Medium","High"
"Wisconsin","Rock",54969,5.5,6,10.3,15.1,7.1,11.6,16.4,13789,"Medium",442,"WI","Rock County, WI",31.4,35.1,49.704406064,54969,"Medium","Low"
"Wisconsin","Rusk",52419,6.5,6,10.3,15.1,7.1,11.6,16.4,4244,"Low",3590,"WI","Rusk County, WI",31.4,35.1,49.698106107,52419,"Medium","High"
"Wisconsin","St. Croix",44504,4.5,6,10.3,15.1,7.1,11.6,16.4,716,"Very Low",2628,"WI","St. Croix County, WI",31.4,35.1,49.698106107,44504,"Medium","High"
"Wisconsin","Sauk",47534,5.5,6,10.3,15.1,7.1,11.6,16.4,3399,"Low",634,"WI","Sauk County, WI",31.4,35.1,48.943781877,47534,"Medium","Low"
"Wisconsin","Sawyer",56709,6.1,6,10.3,15.1,7.1,11.6,16.4,3829,"Low",1351,"WI","Sawyer County, WI",31.4,35.1,49.698106107,56709,"Medium","Moderate"
"Wisconsin","Shawano",46978,6.1,6,10.3,15.1,7.1,11.6,16.4,7031,"Low",3579,"WI","Shawano County, WI",31.4,35.1,49.698106107,46978,"Medium","High"
"Wisconsin","Sheboygan",53207,5.1,6,10.3,15.1,7.1,11.6,16.4,1628,"Low",542,"WI","Sheboygan County, WI",31.4,35.1,49.698351064,53207,"Medium","Low"
"Wisconsin","Taylor",50456,6.1,6,10.3,15.1,7.1,11.6,16.4,23827,"Medium",1112,"WI","Taylor County, WI",31.4,35.1,48.839336184,50456,"Medium","Moderate"
"Wisconsin","Trempealeau",48388,5.6,6,10.3,15.1,7.1,11.6,16.4,2320,"Low",792,"WI","Trempealeau County, WI",31.4,35.1,49.698106107,48388,"Medium","Moderate"
"Wisconsin","Vernon",49776,6.3,6,10.3,15.1,7.1,11.6,16.4,16283,"Medium",753,"WI","Vernon County, WI",31.4,35.1,49.698106107,49776,"Medium","Low"
"Wisconsin","Vilas",42804,5.4,6,10.3,15.1,7.1,11.6,16.4,1925,"Low",3485,"WI","Vilas County, WI",31.4,35.1,46.844839361,42804,"Medium","High"
"Wisconsin","Walworth",52288,5.2,6,10.3,15.1,7.1,11.6,16.4,5075,"Low",545,"WI","Walworth County, WI",31.4,35.1,49.702333564,52288,"Medium","Low"
"Wisconsin","Washburn",52538,6,6,10.3,15.1,7.1,11.6,16.4,6305,"Low",4353,"WI","Washburn County, WI",31.4,35.1,49.698106107,52538,"Medium","High"
"Wisconsin","Washington",53817,4.6,6,10.3,15.1,7.1,11.6,16.4,2588,"Low",12572,"WI","Washington County, WI",31.4,35.1,49.698106107,53817,"Medium","Very High"
"Wisconsin","Waukesha",47826,4,6,10.3,15.1,7.1,11.6,16.4,3916,"Low",1435,"WI","Waukesha County, WI",31.4,35.1,55.673309257,47826,"Medium","Moderate"
"Wisconsin","Waupaca",47949,5.6,6,10.3,15.1,7.1,11.6,16.4,10013,"Medium",713,"WI","Waupaca County, WI",31.4,35.1,49.698106107,47949,"Medium","Low"
"Wisconsin","Waushara",49761,6,6,10.3,15.1,7.1,11.6,16.4,2027,"Low",5062,"WI","Waushara County, WI",31.4,35.1,49.698106107,49761,"Medium","High"
"Wisconsin","Winnebago",49295,5.4,6,10.3,15.1,7.1,11.6,16.4,2892,"Low",2349,"WI","Winnebago County, WI",31.4,35.1,49.698106107,49295,"Medium","High"
"Wisconsin","Wood",54405,5.7,6,10.3,15.1,7.1,11.6,16.4,4489,"Low",3487,NA,NA,31.4,35.1,49.698106107,54405,"Medium","High"
"Wyoming","Albany",47230,6,6,10.3,15.1,7.1,11.6,16.4,2677,"Low",267,"WY","Albany County, WY",31.4,35.1,42.473287641,47230,"Medium","Very Low"
"Wyoming","Big Horn",46069,6.7,6,10.3,15.1,7.1,11.6,16.4,10644,"Medium",1612,"WY","Big Horn County, WY",31.4,35.1,26.119535892,46069,"Medium","Moderate"
"Wyoming","Campbell",37076,6.4,6,10.3,15.1,7.1,11.6,16.4,1955,"Low",366,"WY","Campbell County, WY",31.4,35.1,24.719921454,37076,"Medium","Low"
"Wyoming","Carbon",50651,7,6,10.3,15.1,7.1,11.6,16.4,7107,"Low",483,"WY","Carbon County, WY",31.4,35.1,25.569818111,50651,"Medium","Low"
"Wyoming","Converse",46143,6.4,6,10.3,15.1,7.1,11.6,16.4,20035,"Medium",150,"WY","Converse County, WY",31.4,35.1,23.206322984,46143,"Medium","Very Low"
